Chapter,Poem,Poem_Sub_Ctgry,Poem_Title,Original_Text,Kunyomi_Reading,Kana_Transcription,Notes,Textual_Varients,Matter,Reading_Varient,Kana_len1,Kana_len2
19,4278,4233,于是諸人酒酣更深鶏鳴 因此主人内蔵伊美吉縄麻呂作歌一首,打羽振 鶏者鳴等母 如此許 零敷雪尓 君伊麻左米也母,うち羽振き 鶏は鳴く ともかくばかり 降り敷く雪に 君いまさめやも,うちはぶき とりはなくとも かくばかり ふりしくゆきに きみいまさめやも,なし,なし,天平勝宝３年１月３日 年紀 作者：内蔵縄麻呂 動物 宴席 挨拶 引翮留姤 後朝 高岡 富山,"うちはぶき,[寛]うちはふり,
とりはなくとも[寛],
かくばかり,[寛]かくはかり,
ふりしくゆきに[寛],
きみいまさめやも[寛],",32,36
19,4279,4234,守大伴宿祢家持和歌一首,鳴鶏者 弥及鳴杼 落雪之 千重尓積許曽 吾等立可氐祢,鳴く鶏は いやしき鳴けど 降る雪の千 重に積めこそ 我が立ちかてね,なくとりは いやしきなけど ふるゆきの ちへにつめこそ わがたちかてね,なし,なし,天平勝宝３年１月３日 年紀 作者：大伴家持 宴席 内蔵縄麻呂 高岡 富山,"なくとりは[寛],
いやしきなけど,[寛]いやしきなけと,
ふるゆきの[寛],
ちへにつめこそ,[寛]ちへにつむこそ,
わがたちかてね[寛],",31,35
19,4280,4235,太政大臣藤原家之縣犬養命婦奉天皇歌一首,天雲乎 富呂尓布美安太之 鳴神毛 今日尓益而 可之古家米也母,天雲をほろ に踏みあだし 鳴る神も 今日にまさり て畏けめやも,あまくもを ほろにふみあだし なるかみも けふにまさりて かしこけめやも,右一首傳誦<掾>久米朝臣廣縄也,様 -> 掾 [元][文][紀],天平勝宝３年１月３日 年紀 作者：縣犬養三千代 古歌 伝誦 久米広縄 聖武天皇 高岡 富山,"あまくもを[寛],
ほろにふみあだし,[寛]ほろにふみあたし,
なるかみも[寛],
けふにまさりて[寛],
かしこけめやも[寛],",32,36
19,4281,4236,悲傷死妻歌一首[并短歌] [作主未詳],天地之 神者<无>可礼也 愛 吾妻離流 光神 鳴波多Ｄ嬬 携手 共将有等 念之尓 情違奴 将言為便 将作為便不知尓 木綿手次 肩尓取<挂> 倭<文>幣乎 手尓取持氐 勿令離等 和礼波雖祷 巻而寐之 妹之手本者 雲尓多奈妣久,天地の 神はなかれや 愛しき 我が妻離る 光る神 鳴りはた娘子 携はり ともにあらむと 思ひしに 心違ひぬ 言はむすべ 為むすべ知らに 木綿たすき 肩に取り懸け 倭文幣を 手に取り持ちて な放けそと 我れは祈れど 枕きて寝し 妹が手本は 雲にたなびく,あめつちの かみはなかれや うつくしき わがつまさかる ひかるかみ なりはたをとめ たづさはり ともにあらむと おもひしに こころたがひぬ いはむすべ せむすべしらに ゆふたすき かたにとりかけ しつぬさを てにとりもちて なさけそと われはいのれど まきてねし いもがたもとは くもにたなびく,（右二首傳誦遊行女婦蒲生是也）,無 -> 无 [元][類] / 掛 -> 挂 [元][類][文][紀] / 父 -> 文 [元][類],天平勝宝３年１月３日 年紀 挽歌 悲別 亡妻挽歌 伝誦 古歌 遊行女婦蒲生 宴席 高岡 富山,"あめつちの[寛],
かみはなかれや[寛],
うつくしき[寛],
わがつまさかる,[寛]わかつまはなる,
ひかるかみ[寛],
なりはたをとめ,[寛]なるはたをとめ,
たづさはり,[寛]たつさひて,
ともにあらむと[寛],
おもひしに[寛],
こころたがひぬ,[寛]こころたかひぬ,
いはむすべ,[寛]いはむすへ,
せむすべしらに,[寛]せむすへしらに,
ゆふたすき[寛],
かたにとりかけ[寛],
しつぬさを[寛],
てにとりもちて[寛],
なさけそと[寛],
われはいのれど,[寛]われはいのれと,
まきてねし[寛],
いもがたもとは,[寛]いもかたもとは,
くもにたなびく,[寛]くもにたなひく,",127,147
19,4282,4237,（悲傷死妻歌一首[并短歌] [作主未詳]）反歌一首,寤尓等 念氐之可毛 夢耳尓 手本巻<寐>等 見者須便奈之,うつつにと 思ひてしかも 夢のみに 手本巻き寝と 見ればすべなし,うつつにと おもひてしかも いめのみに たもとまきぬと みればすべなし,右二首傳誦遊行女婦蒲生是也,寤 -> 寐 [元][文][古],天平勝宝３年１月３日 年紀 挽歌 悲別 亡妻挽歌 伝誦 古歌 遊行女婦蒲生 宴席 高岡 富山,"うつつにと,[寛]うつつにも,
おもひてしかも[寛],
いめのみに,[寛]ゆめのみに,
たもとまきぬと[寛],
みればすべなし,[寛]みれはすへなし,",31,35
19,4283,4238,二月二日會集于守舘宴作歌一首,君之徃 若久尓有婆 梅柳 誰与共可 吾縵可牟,君が行き もし久にあらば 梅柳誰れ とともにか我が かづらかむ,きみがゆき もしひさにあらば うめやなぎ たれとともにか わがかづらかむ,右判官久米朝臣廣縄以正税帳應入京師 仍守大伴宿祢家持作此歌也 但越中風土梅花柳絮三月初咲耳,なし,天平勝宝３年２月２日 年紀 作者：大伴家持 宴席 植物 餞別 旅立ち 出発 久米広縄 高岡 富山,"きみがゆき,[寛]きみかゆき,
もしひさにあらば,[寛]もしひさにあらは,
うめやなぎ,[寛]うめやなき,
たれとともにか[寛],
わがかづらかむ,[寛]わかかつらせむ,",32,36
19,4284,4239,詠霍公鳥歌一首,二上之 峯於乃繁尓 許毛<里>尓之 <彼>霍公鳥 待<騰>来奈賀受,二上の峰 の上の茂に隠 りにしその 霍公鳥待て ど来鳴かず,ふたがみの をのうへのしげに こもりにし そのほととぎす まてどきなかず,右四月十六日大伴宿祢家持作之,<> -> 里 [万葉集略解] / 波 -> 彼 [元] / 騰末 -> 騰 [元][類],天平勝宝３年４月１６日 年紀 作者：大伴家持 動物 怨恨 地名 高岡 富山,"ふたがみの,[寛]ふたかみの,
をのうへのしげに,[寛]をのへのししに,
こもりにし,[寛]こもにしは,
そのほととぎす,[寛]ほとときすまてと,
まてどきなかず,[寛]いまたきなかす,",32,36
19,4285,4240,春日祭神之日藤原太后御作歌一首 / 即賜入唐大使藤原朝臣清河 参議従四位下遣唐使,大船尓 真梶繁貫 此吾子乎 韓國邊遣 伊波敝神多智,大船に 真楫しじ貫き この我子 を唐国へ遣る 斎へ神たち,おほぶねに まかぢしじぬき このあこを からくにへやる いはへかみたち,（右件歌者傳誦之人越中大目高安倉人種麻呂是也 但年月次者随聞之時載於此焉）,なし,天平５年 年紀 作者：光明皇后 藤原清河 遣唐使 伝誦 古歌 春日野 高安種麻呂 出発 神祭り 餞別 羈旅 天平勝宝３年 高岡 富山,"おほぶねに,[寛]おほふねに,
まかぢしじぬき,[寛]まかちししぬき,
このあこを[寛],
からくにへやる[寛],
いはへかみたち[寛],",31,35
19,4286,4241,大使藤原朝臣清河歌一首,春日野尓 伊都久三諸乃 梅花 榮而在待 還来麻泥,春日野に 斎く三諸の 梅の花栄え てあり待て 帰りくるまで,かすがのに いつくみもろの うめのはな さかえてありまて かへりくるまで,（右件歌者傳誦之人越中大目高安倉人種麻呂是也 但年月次者随聞之時載於此焉）,なし,天平５年 年紀 作者：藤原清河 遣唐使 餞別 出発 神祭り 羈旅 春日野 伝誦 高安種麻呂 天平勝宝３年 高岡 富山,"かすがのに,[寛]かすかのに,
いつくみもろの[寛],
うめのはな[寛],
さかえてありまて,[寛]さきてありまて,
かへりくるまで,[寛]かへりくるまて,",32,36
19,4287,4242,大納言藤原家餞之入唐使等宴日歌一首 [即主人卿作之],天雲乃 去還奈牟 毛能由恵尓 念曽吾為流 別悲美,天雲の 行き帰りなむも のゆゑに 思ひぞ我がする 別れ悲しみ,あまくもの ゆきかへりなむ ものゆゑに おもひぞわがする わかれかなしみ,（右件歌者傳誦之人越中大目高安倉人種麻呂是也 但年月次者随聞之時載於此焉）,なし,天平５年 年紀 作者：藤原仲麻呂 宴席 餞別 出発 羈旅 遣唐使 悲別 伝誦 高安種麻呂 高岡 富山 天平勝宝３年,"あまくもの[寛],
ゆきかへりなむ[寛],
ものゆゑに[寛],
おもひぞわがする,[寛]おもひそわかする,
わかれかなしみ[寛],",32,36
19,4288,4243,民部少輔多治<比>真人土作歌一首,住吉尓 伊都久祝之 神言等 行得毛来等毛 舶波早家<无>,住吉に 斎く祝が神言 と行く とも来とも 船は早けむ,すみのえに いつくはふりが かむごとと ゆくともくとも ふねははやけむ,（右件歌者傳誦之人越中大目高安倉人種麻呂是也 但年月次者随聞之時載於此焉）,<> -> 比 [代匠記精撰本] / 無 -> 无 [元][類],天平５年 年紀 作者：丹比土作 伝誦 遣唐使 高安種麻呂 餞別 宴席 高岡 富山 天平勝宝３年,"すみのえに[寛],
いつくはふりが,[寛]いつくはふりか,
かむごとと,[寛]かみことと,
ゆくともくとも[寛],
ふねははやけむ[寛],",31,35
19,4289,4244,大使藤原朝臣清河歌一首,荒玉之 年緒長 吾念有 兒等尓可戀 月近附奴,あらたま の年の緒長く 我が思へる 子らに恋ふ べき月近づきぬ,あらたまの としのをながく あがもへる こらにこふべき つきちかづきぬ,（右件歌者傳誦之人越中大目高安倉人種麻呂是也 但年月次者随聞之時載於此焉）,なし,天平５年 年紀 作者：藤原清河 遣唐使 餞別 宴席 出発 羈旅 枕詞 悲別 恋情 伝誦 高安種麻呂 高岡 富山 天平勝宝３年,"あらたまの[寛],
としのをながく,[寛]としのをなかく,
あがもへる,[寛]わかおもへる,
こらにこふべき,[寛]こらにこふへき,
つきちかづきぬ,[寛]つきちかつきぬ,",31,35
19,4290,4245,天平五年贈入唐使歌一首[并短歌] [作主未詳],虚見都 山跡乃國 青<丹>与之 平城京師由 忍照 難波尓久太里 住吉乃 三津尓<舶>能利 直渡 日入國尓 所遣 和我勢能君乎 懸麻久乃 由々志恐伎 墨吉乃 吾大御神 舶乃倍尓 宇之波伎座 船騰毛尓 御立座而 佐之与良牟 礒乃埼々 許藝波底牟 泊々尓 荒風 浪尓安波世受 平久 率而可敝理麻世 毛等能國家尓,そらみつ 大和の国 あをによし 奈良の都ゆ おしてる 難波に下り 住吉の 御津に船乗り 直渡り 日の入る国に 任けらゆる 我が背の君を かけまくの ゆゆし畏き 住吉の 我が大御神 船の舳に 領きいまし 船艫に み立たしまして さし寄らむ 礒の崎々 漕ぎ泊てむ 泊り泊りに 荒き風 波にあはせず 平けく 率て帰りませ もとの朝廷に,そらみつ やまとのくに あをによし ならのみやこゆ おしてる なにはにくだり すみのえの みつにふなのり ただわたり ひのいるくにに まけらゆる わがせのきみを かけまくの ゆゆしかしこき すみのえの わがおほみかみ ふなのへに うしはきいまし ふなともに みたたしまして さしよらむ いそのさきざき こぎはてむ とまりとまりに あらきかぜ なみにあはせず たひらけく ゐてかへりませ もとのみかどに,（右件歌者傳誦之人越中大目高安倉人種麻呂是也 但年月次者随聞之時載於此焉）,舟 -> 丹 [西（訂正）][元][文][紀] / 船 -> 舶 [元][文][紀],天平５年 年紀 遣唐使 枕詞 地名 大阪 儀礼歌 道行翮 祈願 餞別 出発 羈旅 伝誦 高安種麻呂 天平勝宝３年,"そらみつ[寛],
やまとのくに[寛],
あをによし[寛],
ならのみやこゆ[寛],
おしてる[寛],
なにはにくだり,[寛]なにはにくたり,
すみのえの[寛],
みつにふなのり[寛],
ただわたり,[寛]たたわたり,
ひのいるくにに[寛],
まけらゆる,[寛]つかはされ,
わがせのきみを,[寛]わかせのきみを,
かけまくの[寛],
ゆゆしかしこき[寛],
すみのえの[寛],
わがおほみかみ,[寛]わかおほみかみ,
ふなのへに[寛],
うしはきいまし[寛],
ふなともに[寛],
みたたしまして,[寛]みたていまして,
さしよらむ[寛],
いそのさきざき,[寛]いそのさきさき,
こぎはてむ,[寛]こきはてむ,
とまりとまりに[寛],
あらきかぜ,[寛]あらきかせ,
なみにあはせず,[寛]なみにあはせす,
たひらけく[寛],
ゐてかへりませ[寛],
もとのみかどに,[寛]もとのみかとに,",172,200
19,4291,4246,（天平五年贈入唐使歌一首[并短歌] [作主未詳]）反歌一首,奥浪 邊波莫越 君之舶 許藝可敝里来而 津尓泊麻泥,沖つ波辺 波な越しそ君 が船漕ぎ 帰り来て津 に泊つるまで,おきつなみ へなみなこしそ きみがふね こぎかへりきて つにはつるまで,（右件歌者傳誦之人越中大目高安倉人種麻呂是也 但年月次者随聞之時載於此焉）,様 -> 掾 [元][文][紀],天平５年 年紀 遣唐使 餞別 出発 羈旅 伝誦 高安種麻呂 天平勝宝３年 高岡 富山,"おきつなみ[寛],
へなみなこしそ[寛],
きみがふね,[寛]きみかふね,
こぎかへりきて[寛],
つにはつるまで,[寛]つにはつるまて,",31,35
19,4292,4247,阿倍朝臣老人遣唐時奉母悲別歌一首,天雲能 曽伎敝能伎波美 吾念有 伎美尓将別 日近成奴,天雲のそ きへの極み 我が思へる 君に別れむ 日近くなりぬ,あまくもの そきへのきはみ あがもへる きみにわかれむ ひちかくなりぬ,右件歌者傳誦之人越中大目高安倉人種麻呂是也 但年月次者随聞之時載於此焉,なし,天平５年 年紀 作者：阿倍老人母 遣唐使 餞別 出発 羈旅 悲別 高安種麻呂 天平勝宝３年 伝誦 高岡 富山,"あまくもの[寛],
そきへのきはみ[寛],
あがもへる,[寛]わかおもへる,
きみにわかれむ[寛],
ひちかくなりぬ,[寛]ひはちかつきぬ,",31,35
